Customer_ID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Service_Count,Service_Category,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Monthly_Charges_Group,Total_Charges,CLTV,CLTV_Group,Churn_Score,Churn_Risk,Churn_Label,Churn_Reason
9840-DVNDC,United States,California,Lancaster,93536,34.741406,-118.38111,Male,No,No,No,6,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Standard,Month-to-month,Yes,Credit card (automatic),80.5,High,463.05,2181,Low CLTV,96,High Risk,Yes,Attitude of support person
3096-JRDSO,United States,California,Lone Pine,93545,36.590415,-118.073839,Female,Yes,Yes,No,27,Loyal Customer,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,7,Premium,Month-to-month,Yes,Bank transfer (automatic),104.3,High,2867.75,3444,Medium CLTV,75,High Risk,Yes,Attitude of support person
8042-JVNFH,United States,California,Olancha,93549,36.296851,-117.865469,Male,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,71.35,High,71.35,5730,High CLTV,92,High Risk,Yes,Attitude of support person
3374-LXDEV,United States,California,Pearblossom,93553,34.445239,-117.894868,Female,No,No,No,13,Established Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,6,Premium,Month-to-month,No,Electronic check,89.4,High,1132.35,2226,Low CLTV,75,High Risk,Yes,Attitude of service provider
5049-GLYVG,United States,California,Badger,93603,36.64545,-118.924982,Male,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.6,Low,20.6,3618,Medium CLTV,90,High Risk,Yes,Attitude of service provider
5883-GTGVD,United States,California,Biola,93606,36.798882,-120.019511,Male,No,No,No,19,Established Customer,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,99.95,High,1931.75,3670,Medium CLTV,76,High Risk,Yes,Attitude of service provider
4817-QRJSX,United States,California,Clovis,93612,36.814539,-119.711868,Female,No,No,No,10,Early Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Credit card (automatic),81,High,818.05,2946,Low CLTV,95,High Risk,Yes,Attitude of support person
2398-YPMUR,United States,California,Dinuba,93618,36.523619,-119.386868,Female,Yes,Yes,No,13,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,70.15,High,916.75,5101,High CLTV,85,High Risk,Yes,Don't know
9985-MWVIX,United States,California,Hume,93628,36.807595,-118.901544,Female,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,70.15,High,70.15,5773,High CLTV,97,High Risk,Yes,Attitude of support person
1265-XTECC,United States,California,Madera,93638,37.004068,-119.930027,Female,Yes,Yes,No,68,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,6,Premium,One year,Yes,Credit card (automatic),96.55,High,6581.9,5957,High CLTV,86,High Risk,Yes,Attitude of service provider
2237-ZFSMY,United States,California,Riverdale,93656,36.452211,-119.94575,Female,No,No,No,39,Long-Term Customer,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,6,Premium,One year,Yes,Electronic check,95.55,High,3692.85,2767,Low CLTV,73,High Risk,Yes,Attitude of service provider
4871-JTKJF,United States,California,Selma,93662,36.545322,-119.642281,Female,Yes,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,69.65,Medium,69.65,4741,High CLTV,82,High Risk,Yes,Attitude of service provider
1415-YFWLT,United States,California,Shaver Lake,93664,37.223,-119.001021,Female,Yes,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4,Standard,Month-to-month,Yes,Electronic check,89.3,High,89.3,3067,Medium CLTV,85,High Risk,Yes,Attitude of support person
6711-VTNRE,United States,California,Tranquillity,93668,36.635661,-120.288644,Female,No,No,No,36,Loyal Customer,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,5,Standard,Month-to-month,Yes,Electronic check,87.55,High,3078.1,2558,Low CLTV,92,High Risk,Yes,Attitude of support person
3500-RMZLT,United States,California,Fresno,93702,36.739385,-119.753649,Female,Yes,No,No,15,Established Customer,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,6,Premium,Month-to-month,Yes,Mailed check,96.3,High,1426.75,2933,Low CLTV,72,High Risk,Yes,Attitude of support person
4548-SDBKE,United States,California,Fresno,93711,36.833002,-119.82947,Female,No,No,No,5,New Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,85.2,High,474.8,4109,Medium CLTV,87,High Risk,Yes,Attitude of service provider
8066-POXGX,United States,California,Fresno,93720,36.878709,-119.7645,Female,No,No,No,13,Established Customer,No,No phone service,DSL,No,No,No,No,No,Yes,2,Basic,Month-to-month,Yes,Electronic check,35.1,Medium,446.1,3104,Medium CLTV,79,High Risk,Yes,Attitude of service provider
4143-OOBWZ,United States,California,Fresno,93726,36.793601,-119.761131,Male,No,Yes,No,5,New Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,81.3,High,416.3,3819,Medium CLTV,100,High Risk,Yes,Attitude of service provider
7854-EKTJL,United States,California,Salinas,93901,36.64152,-121.622188,Female,No,No,Yes,2,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Electronic check,19.6,Low,35.85,2843,Low CLTV,66,Medium Risk,Yes,Attitude of support person
9102-IAYHT,United States,California,Salinas,93908,36.624338,-121.615669,Female,No,Yes,No,17,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,85.45,High,1451.6,3670,Medium CLTV,94,High Risk,Yes,Attitude of support person
3422-LYEPQ,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,Male,No,Yes,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,71,High,71,4207,Medium CLTV,89,High Risk,Yes,Attitude of support person
2642-DTVCO,United States,California,Chualar,93925,36.596271,-121.442274,Male,Yes,No,No,9,Early Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,85.05,High,746.5,5095,High CLTV,74,High Risk,Yes,Attitude of service provider
4361-JEIVL,United States,California,Greenfield,93927,36.248708,-121.386617,Male,No,No,Yes,1,New Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,44.4,Medium,44.4,4067,Medium CLTV,82,High Risk,Yes,Attitude of service provider
1363-TXLSL,United States,California,San Lucas,93954,36.125529,-120.864443,Male,Yes,Yes,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,70.3,High,70.3,4962,High CLTV,100,High Risk,Yes,Attitude of service provider
9507-EXLTT,United States,California,Seaside,93955,36.625114,-121.823565,Female,No,Yes,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Standard,Month-to-month,Yes,Bank transfer (automatic),79.35,High,79.35,3492,Medium CLTV,77,High Risk,Yes,Attitude of support person
9846-GKXAS,United States,California,Burlingame,94010,37.57028,-122.365778,Female,No,No,No,9,Early Customer,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4,Standard,Month-to-month,Yes,Bank transfer (automatic),90.8,High,809.75,2578,Low CLTV,70,High Risk,Yes,Attitude of support person
6017-PPLPX,United States,California,Daly City,94014,37.691561,-122.445202,Male,No,Yes,No,20,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,70.45,High,1470.95,4773,High CLTV,87,High Risk,Yes,Attitude of support person
7136-RVDTZ,United States,California,Portola Valley,94028,37.369709,-122.215844,Male,Yes,No,No,70,Veteran Customer,No,No phone service,DSL,No,No,No,No,Yes,Yes,3,Standard,One year,Yes,Electronic check,45.25,Medium,3264.45,5824,High CLTV,97,High Risk,Yes,Attitude of service provider
4581-SSPWD,United States,California,Mountain View,94040,37.380662,-122.086022,Female,No,No,No,3,New Customer,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Standard,Month-to-month,Yes,Electronic check,75.8,High,246.3,5475,High CLTV,93,High Risk,Yes,Attitude of service provider
6927-WTFIV,United States,California,Redwood City,94061,37.461251,-122.235414,Male,Yes,No,No,20,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,No,Credit card (automatic),71.3,High,1389.2,3684,Medium CLTV,98,High Risk,Yes,Attitude of service provider
3398-ZOUAA,United States,California,Redwood City,94063,37.499411,-122.196318,Male,Yes,Yes,No,21,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,69.1,Medium,1474.75,3853,Medium CLTV,67,High Risk,Yes,Attitude of support person
0378-NHQXU,United States,California,South San Francisco,94080,37.654436,-122.426468,Female,No,Yes,No,17,Established Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,5,Standard,Month-to-month,No,Electronic check,88.25,High,1460.65,4041,Medium CLTV,68,High Risk,Yes,Deceased
4512-ZUIYL,United States,California,Sunnyvale,94089,37.421633,-122.009613,Female,No,No,No,2,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,No,Bank transfer (automatic),70,Medium,153.05,2928,Low CLTV,81,High Risk,Yes,Moved
7969-AULMZ,United States,California,San Francisco,94104,37.791222,-122.402241,Female,No,No,No,21,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,97.35,High,2119.5,4321,Medium CLTV,89,High Risk,Yes,Moved
0568-ONFPC,United States,California,San Francisco,94112,37.720498,-122.443119,Male,No,Yes,Yes,5,New Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Month-to-month,Yes,Bank transfer (automatic),25.9,Low,135,2102,Low CLTV,83,High Risk,Yes,Moved
0733-VUNUW,United States,California,San Francisco,94114,37.758085,-122.434801,Male,No,No,No,24,Established Customer,Yes,Yes,DSL,Yes,No,No,No,No,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),55.65,Medium,1400.55,4126,Medium CLTV,97,High Risk,Yes,Competitor had better devices
4550-EVXNY,United States,California,San Francisco,94115,37.786031,-122.437301,Female,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,69.65,Medium,69.65,2418,Low CLTV,77,High Risk,Yes,Competitor offered higher download speeds
2968-SSGAA,United States,California,San Francisco,94117,37.770533,-122.445121,Female,No,No,No,10,Early Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,100.6,High,1060.2,4001,Medium CLTV,77,High Risk,Yes,Competitor offered more data
4844-JJWUY,United States,California,San Francisco,94121,37.776718,-122.495781,Female,Yes,No,No,1,New Customer,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,86,High,86,5359,High CLTV,82,High Risk,Yes,Competitor made better offer
6777-TGHTM,United States,California,San Francisco,94122,37.760412,-122.484966,Female,No,No,No,53,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,7,Premium,One year,Yes,Credit card (automatic),106.95,High,5785.5,5550,High CLTV,90,High Risk,Yes,Competitor had better devices
3538-WZPHD,United States,California,San Francisco,94127,37.736535,-122.45732,Male,No,No,No,3,New Customer,No,No phone service,DSL,No,Yes,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,29.6,Low,79.45,2734,Low CLTV,76,High Risk,Yes,Competitor had better devices
4785-QRJHC,United States,California,San Francisco,94132,37.722302,-122.491129,Male,Yes,Yes,No,46,Long-Term Customer,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,6,Premium,One year,Yes,Bank transfer (automatic),59.9,Medium,2816.65,4011,Medium CLTV,80,High Risk,Yes,Competitor offered higher download speeds
8610-WFCJF,United States,California,Palo Alto,94303,37.45809,-122.115398,Female,No,Yes,No,49,Long-Term Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,95.6,High,4783.5,5732,High CLTV,69,High Risk,Yes,Competitor offered higher download speeds
4905-JEFDW,United States,California,Palo Alto,94306,37.416159,-122.131337,Male,No,No,No,11,Early Customer,No,No phone service,DSL,No,No,Yes,No,Yes,No,3,Standard,One year,Yes,Electronic check,41.6,Medium,470.6,3119,Medium CLTV,81,High Risk,Yes,Competitor offered higher download speeds
7881-INRLC,United States,California,San Mateo,94403,37.538309,-122.305109,Male,No,No,No,45,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6,Premium,Month-to-month,Yes,Credit card (automatic),100.85,High,4740,4898,High CLTV,70,High Risk,Yes,Competitor offered more data
0117-LFRMW,United States,California,Angwin,94508,38.542448,-122.419923,Male,No,Yes,Yes,37,Long-Term Customer,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,4,Standard,Month-to-month,No,Bank transfer (automatic),40.2,Medium,1448.8,3627,Medium CLTV,80,High Risk,Yes,Competitor offered more data
6172-FECYY,United States,California,Antioch,94509,37.980057,-121.801599,Male,No,Yes,No,49,Long-Term Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,No,Electronic check,84.5,High,4254.85,4639,High CLTV,85,High Risk,Yes,Competitor offered more data
1965-AKTSX,United States,California,Byron,94514,37.83323,-121.601461,Female,Yes,No,No,14,Established Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,78.95,High,1101.85,5203,High CLTV,88,High Risk,Yes,Competitor made better offer
4786-UKSNZ,United States,California,Clayton,94517,37.881842,-121.848111,Male,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.2,Low,20.2,5418,High CLTV,99,High Risk,Yes,Competitor made better offer
7248-VZQLC,United States,California,Concord,94521,37.971421,-121.971504,Female,Yes,No,No,47,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,5,Standard,Month-to-month,Yes,Bank transfer (automatic),85.2,High,3969.35,4661,High CLTV,72,High Risk,Yes,Price too high
0011-IGKFF,United States,California,Martinez,94553,38.014457,-122.115432,Male,Yes,Yes,No,13,Established Customer,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,98,High,1237.85,3714,Medium CLTV,99,High Risk,Yes,Product dissatisfaction
4192-GORJT,United States,California,Fremont,94555,37.555473,-122.080312,Male,No,Yes,No,5,New Customer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,94.45,High,498.1,4580,High CLTV,77,High Risk,Yes,Service dissatisfaction
6496-SLWHQ,United States,California,Moraga,94556,37.827946,-122.107185,Male,Yes,No,No,3,New Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7,Premium,Month-to-month,Yes,Electronic check,105,High,294.45,5960,High CLTV,87,High Risk,Yes,Lack of self-service on Website
9912-GVSEQ,United States,California,Napa,94558,38.489789,-122.27011,Female,Yes,Yes,No,26,Loyal Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6,Premium,Month-to-month,Yes,Electronic check,93.85,High,2381.55,2591,Low CLTV,86,High Risk,Yes,Network reliability
5383-MMTWC,United States,California,Oakley,94561,37.999406,-121.686241,Female,Yes,Yes,No,8,Early Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,84,High,613.4,4819,High CLTV,91,High Risk,Yes,Limited range of services
7240-ETPTR,United States,California,Pope Valley,94567,38.672708,-122.403219,Female,No,Yes,No,9,Early Customer,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,4,Standard,Month-to-month,Yes,Electronic check,48.75,Medium,442.2,4359,Medium CLTV,97,High Risk,Yes,Lack of affordable download/upload speed
2202-CUYXZ,United States,California,Dublin,94568,37.713926,-121.928425,Male,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,84.85,High,84.85,3086,Medium CLTV,77,High Risk,Yes,Long distance charges
5995-OIGLP,United States,California,Port Costa,94569,38.035707,-122.196821,Male,No,No,No,12,Early Customer,Yes,No,DSL,Yes,No,No,Yes,No,No,4,Standard,Month-to-month,No,Mailed check,56.65,Medium,654.85,3043,Medium CLTV,90,High Risk,Yes,Extra data charges
6261-RCVNS,United States,California,Rodeo,94572,38.027218,-122.23463,Female,No,No,No,42,Long-Term Customer,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,7,Premium,One year,No,Credit card (automatic),73.9,High,3160.55,2774,Low CLTV,71,High Risk,Yes,Price too high
7951-QKZPL,United States,California,Saint Helena,94574,38.581354,-122.296283,Female,No,Yes,No,33,Loyal Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,Yes,Mailed check,24.5,Low,740.3,5194,High CLTV,77,High Risk,Yes,Product dissatisfaction
3640-PHQXK,United States,California,Union City,94587,37.59485,-122.051521,Female,No,No,No,31,Loyal Customer,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,5,Standard,Month-to-month,Yes,Electronic check,89.9,High,2806.9,2031,Low CLTV,85,High Risk,Yes,Service dissatisfaction
6877-LGWXO,United States,California,Pleasanton,94588,37.685052,-121.912061,Male,Yes,Yes,No,18,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,Standard,Month-to-month,No,Electronic check,78.55,High,1422.65,3521,Medium CLTV,84,High Risk,Yes,Lack of self-service on Website
8019-ENHXU,United States,California,Oakland,94601,37.776523,-122.219268,Male,No,Yes,No,42,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,7,Premium,Month-to-month,Yes,Electronic check,99.45,High,4138.05,4624,High CLTV,96,High Risk,Yes,Network reliability
5167-GBFRE,United States,California,Oakland,94602,37.803883,-122.208417,Male,Yes,No,No,4,New Customer,No,No phone service,DSL,No,No,No,No,No,No,1,Basic,Month-to-month,Yes,Bank transfer (automatic),25.2,Low,102.5,4694,High CLTV,72,High Risk,Yes,Don't know
9033-EOXWV,United States,California,Oakland,94603,37.739113,-122.175602,Female,No,No,No,12,Early Customer,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,6,Premium,One year,No,Mailed check,74.05,High,872.65,4149,Medium CLTV,94,High Risk,Yes,Don't know
1324-NLTJE,United States,California,Emeryville,94608,37.83726,-122.287648,Female,Yes,No,No,15,Established Customer,Yes,Yes,DSL,No,No,No,Yes,No,No,4,Standard,Month-to-month,No,Credit card (automatic),55,Medium,757.1,3167,Medium CLTV,94,High Risk,Yes,Don't know
1522-VVDMG,United States,California,Oakland,94611,37.828416,-122.216005,Male,No,Yes,No,7,Early Customer,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,5,Standard,Month-to-month,Yes,Electronic check,89.75,High,608.8,3807,Medium CLTV,90,High Risk,Yes,Poor expertise of online support
9185-TQCVP,United States,California,Albany,94706,37.890274,-122.295192,Male,No,Yes,No,14,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,85.15,High,1139.2,4550,High CLTV,100,High Risk,Yes,Poor expertise of phone support
